text,sentiment
Wählt das Richtige: #AfD #Niedersachsen17,negative
und #FPOE #RadikalFeminin #DefendEuropa ,negative
#Orban #Catalonia #FreeNikolai… https://t.co/MfcGUTxTe9,negative
10 Things to Know About #AngelaMerkel: https://t.co/aXowBGfJF9 @joecarter #Merkel #Germany #Europe #EuropeanUnion #EU #Top10 #ForeignPolicy,positive
#UN #SAD #EU #UK #OSCE #Germany #Russia #UnitedNations #Aleppo #USA #antiTrump #politik https://t.co/JsdTWFGtBE,positive
RT @goetageblatt: Mitten im Wahlkampf schmeißt ihre Kreistagsfraktion die Spitzenkandidatin der #AfD #Niedersachsen raus #goewahl17… ,neutral
RT @RamazanAkbas37: @CDU #AfD Wieso haßt Ihr uns Türken? Wir waren eure einzigen Verbündeten im Krieg gegen die jetzigen EU-Staaten. https:…,negative
"RT @LangeNase: @welt Macht endlich Eiern Laden dicht! Eure Schmierereien sind nahe an der Kotzgrenze. Ihr lügt, obwohl nachweislic… ",negative
Ja da wird geschützt was das Zeug hält. Mutti ist ja auch da https://t.co/96COlIdatU,negative
RT @DoraBromberger: Nach den Protesten beim #TagderDeutschenEinheit in #Dresden darf heute ein handverlesenes Publikum #Merkel in… ,neutral
RT @tonylevrai: #Merkel a gagné les élections !?,negative
Elle va devoir se coaliser avec 4 parties pour espérer régner,negative
Plus vu depuis 60 ans,negative
"Pol. Korrektheit in meinem Fall? Junge mit Behinderung, nicht behinderter Junge. Ist wichtig! Behinderung ist ein Haben, kein sein.  #AfD",negative
RT @DoraBromberger: Der zur Überparteilichkeit verpflichtete Bundespräsident #Steinmeier nimmt am #TagderDeutschenEinheit alle Deutsche… ,neutral
"„Merkel, die Eidbrecherin“: AfD zündet nächste Stufe  https://t.co/LFDfRu5jrY via @meedia",negative
"RT @alx_froehlich: Viele Kollegen wussten es, nun macht die @SZ den ersten Schritt. https://t.co/ZH84YK7BQm",negative
"RT @freivonReue: Komisch, irgendwie habe ich nicht mehr das Gefühl dass das Deutschland ist https://t.co/QYcl1qWVAd",positive
RT @Katapultmagazin: Der Osten hat die #AfD in den #Bundestag gewählt? Das ist falsch! ,negative
#TagderDeutschenEinheit ht…,negative
"RT @dushanwegner: Man kann nur träumen, was aus Deutschland hätte werden können, wäre nach Kohl und Schröder nicht Merkel gekommen. S… ",negative
"Kanzlerin im Interview: Frau Merkel, haben Sie in der Flüchtlingsfrage Fehler gemacht? https://t.co/zaCz1xKH2Q via @welt",positive
22-09-2017 Impressions from the SPD election rally with Martin Schulz. More pictures at https://t.co/MtibvKuTbf… https://t.co/PkU7skdZCu,neutral
"gefühlt sind die Stimmen nach dieser Bundestagswahl sehr leise, bis lautlos.",negative
"RT @tagesschau: Schimpfen über Erfolg d. #AfD im Osten bringe nichts, meint @LautenbachRobin in @tagesthemen Gleiche Lebensverhältn… ",negative
RT @AlternativeNds: #BesserFuerNiedersachsen: #AfD!,negative
Unsere #LtwNds-Spitzenkandidatin @Dana_Guth_AfD setzt sich für die Landwirtschaft i… ,negative
"RT @Korallenherz: Die Angst endlich ernst nehmen? Ja, die der von Nazis verfolgten, bei allem anderen: Fickt euch. https://t.co/OJi0W1O06I",negative
Wählt das Richtige: #AfD #Niedersachsen17,negative
und #FPOE #RadikalFeminin #DefendEuropa ,negative
#Orban #Catalonia #FreeNikolai… https://t.co/lwtuvWgRYB,negative
RT @JoanaCotar: Sollte ein #Bundespräsident nicht für alle Deutschen da sein? Erst recht am Tag der Deutschen Einheit? Beschämend! ,negative
RT @StanM3: Seehofer(CSU) of Merkel's sister party CDU says that at the very minimum 3mil refugees are expected to come this ye… ,neutral
#UN #SAD #EU #UK #OSCE #Germany #Russia #UnitedNations #Aleppo #USA #antiTrump #politik https://t.co/thszFed3aU,positive
RT @dushanwegner: Merkel lässt ihr Image mit gecasteten Jubeldeutschen künstlich beatmen. Bald bereist sie das Land &amp; man stellt bunt… ,negative
"RT @fdp: Der Tag der Deutschen Einheit ist für uns Freie Demokraten ein Tag der Freude und Dankbarkeit, so #Genscher… ",negative
RT @Joyceeee77: Who the hell does Merkel think she is sooner we are out the better she must be very worried about Boris https://t.co/oJTtA5…,positive
"RT @DeplorableJp: Mittlerweile machen Schweizer Zeitungen damit Werbung,unabhängig über dt. Politik zu berichten.Das schlimme dran: e… ",negative
"RT @DieterBrehms: #annewill Auch der #Westen wählte zu 10% #AfD, Fr.Will! Also hören sie auf mit dieser fiktiven Spaltung der Deutsch… ",negative
RT @dropeaves: Gibt es dazu eine Stellungnahme der @CSU_lt oder geht das in Ordnung? https://t.co/8M5h5c828n,positive
"RT @vanBerlichingen: Aufgrund der derzeitig gültigen Zensur in Merkel Deutschland, kann über die Täterherkunft nichts gesagt werden.",negative
"RT @AfD_Bayern: ""Menge, in der Angela Merkel und Bundespräsident Frank-Walter Steinmeier badeten, war handverlesen wie Statistentru… ",negative
@xEaZzYx What a surprise. Nordkoreaner glaub auch Sie sind der Mittelpunkt der Welt. #wahl2017 #ORFwahl17,neutral
Der Fleck war nie verschwunden.... https://t.co/lk0R3u2VhN #Sachsen #SaechsischeSchweiz #SächsischeSchweiz https://t.co/UyxYrxPBvX,negative
"Y. Si empezamos a sacar dinero de los bancos. La Botin, el Gonzalez y la Merkel se empezaran a ponerse muy nerviosos. Hay que ser sibilinos",negative
RT @dushanwegner: Merkel lässt ihr Image mit gecasteten Jubeldeutschen künstlich beatmen. Bald bereist sie das Land &amp; man stellt bunt… ,negative
RT @DoraBromberger: Der zur Überparteilichkeit verpflichtete Bundespräsident #Steinmeier nimmt am #TagderDeutschenEinheit alle Deutsche… ,neutral
RT @IQ_Stimulator: #nichtmeinpraesident,negative
"Steinmeier ist kein Präsident, er ist oberster Gesinnungsprüfer.",negative
"@Joerg_Meuthen Ach Jörchhhh, schon mitbekommen? Der Wahlkampf ist zu Ende! Merkel wurde bestätigt. Das sollte auch… https://t.co/pkArxVaX7G",positive
Kennt man sonst nur aus #Nordkorea . #Diktatur Deutschland. https://t.co/g1ndKEI6gs,negative
RT @m0rpheouz: @welt Ein unverschämter Artikel der die Bürger im Osten beleidigt. Merkel regiert seit Jahren gegen die Menschen an… ,positive
Wählt das Richtige: #AfD #Niedersachsen17,negative
und #FPOE #RadikalFeminin #DefendEuropa ,negative
#Orban #Catalonia #FreeNikolai… https://t.co/bv1hdi7g81,negative
RT @maxotte_says: #Debatte Die Reaktionen auf mein #AfD Wahlouting geben Einblick in die heutige Diskussionkultur. Hier herunterladen: http…,negative
RT @dushanwegner: Merkel lässt ihr Image mit gecasteten Jubeldeutschen künstlich beatmen. Bald bereist sie das Land &amp; man stellt bunt… ,negative
@StorchBertram @Joerg_Nobis_AfD Das war Antwort genug.,negative
"Aber speziell für Sie, noch was damit keine Fragen offen ble… https://t.co/Ic4S0IRTqI",positive
RT @MitteDerAFD: Die #AlternativeMitte als Interessengemeinschaft in d #AfD gründet sich heute in #Tettau @AfD_Mitte,negative
RT @Tigerelch: Allein aufgrund dieses Posts wiederhole ich noch mal meine Blockempfehlung für https://t.co/SJGYoJR1vU,negative
&amp; bitte um g… ,negative
RT @maxotte_says: #Debatte Die Reaktionen auf mein #AfD Wahlouting geben Einblick in die heutige Diskussionkultur. Hier herunterladen: http…,negative
RT @ShakRiet: Das ist sogar der wegeilenden #Merkel zu peinlich: Hingestellte Jubelbürger mit Winkelementen grüßen zum #tdde2017.,neutral
RT @AfDBerlin: Für die #AfD ist Linksextremismus genauso ein REALES Problem wie Rechtsextremismus &amp; muss ebenso geahndet werden!… ,negative
"Martin Schulz, Parteichef auf Abruf - Süddeutsche.de https://t.co/MI8LmyMb4h",neutral
#UN #SAD #EU #UK #OSCE #Germany #Russia #UnitedNations #Aleppo #USA #antiTrump #politik https://t.co/nmBZBaa3r1,positive
RT @Beatrix_vStorch: Wann fällt die Union unter 30? Wird die #CDU dann endlich die Ablöse von Merkel diskutieren? https://t.co/ZOIeSWiH4l,negative
Bin Westkind und hab 3 Kinder mit einer klugen studierten Ostfrau. Wir haben die #AfD gewählt und würden es wieder tun liebe Pseudo Elite!!!,positive
RT @EvaKempinger: @AliCologne @Nichttweeterin #AfD = die Alternative für DUMMHEIT :-),negative
RT @UKIPPOOLE: Boris is OUR asset! EU told to stop interfering after Merkel ally calls for Johnson’s sacking… ,positive
RT @maxotte_says: #Debatte Die Reaktionen auf mein #AfD Wahlouting geben Einblick in die heutige Diskussionkultur. Hier herunterladen: http…,negative
RT @WhoisinGermany: @BILD Beste Analyse zur Demokratie in Dland.https://t.co/shQu2IZKk8,negative
RT @UbbelohdeBerlin: Übrigens: Grüne und SPD waren gegen die Wiedervereinigung!,negative
#TagderDeutschenEinheit #AfD,negative
"RT @jouwatch: Wann  geht’s los mit dem Untersuchungsausschuss gegen Merkel, Herr Lindner? https://t.co/F2gfYq67oN https://t.co/wwp05wnq4p",negative
@heuteplus man kam nicht neugierig genug auf andere Religionen sein. Zumal wenn sie vom ausgewiesenen Demokraten Er… https://t.co/QsvnJs4thy,negative
OncoSec's OMS ElectroImmunotherapy Technology Platform and its Ongoing Phase II Merkel Cell Carcinoma Clinical… https://t.co/DPNZbG5XoN,negative
RT @SirSchnee: Seit 2015 nimmt der #Terror in #Europa wieder zu. Das ist die einzige Lebensleistung von Angela #Merkel. Danke #CDU… ,positive
RT @Hartes_Geld: Im Gegensatz zur (alternativlosen)  #Merkel neigt #SPD-Niete Martin Schulz zumindest im Ansatz zur Selbst-Reflexion… ,neutral
"RT @LibertinKeule: Ein Bundespräsident, der im Hinterzimmer von Funktionären ausgeklüngelt und von einer zur Farce degenerierten Abnic… ",negative
RT @AlternativeNds: #BesserFuerNiedersachsen: #AfD!,negative
Unsere #LtwNds-Spitzenkandidatin @Dana_Guth_AfD setzt sich für die Landwirtschaft i… ,negative
"RT @calzino_rosso: Wenn ich mich bei #twitter anmelde, wird mir das gezeigt. #afd,diese hundesöhne. Ich bin nicht eure Tochter und sch… ",negative
RT @AfDBerlin: Für die #AfD ist Linksextremismus genauso ein REALES Problem wie Rechtsextremismus &amp; muss ebenso geahndet werden!… ,negative
"@Heinrich_Krug #Deutsch für ""Einwanderer"" ist genauso sinnvoll wie Mathekurse für Gutmenschen + Realitätsverweigere… https://t.co/61Esbmcz6Z",negative
"RT @freivonReue: Komisch, irgendwie habe ich nicht mehr das Gefühl dass das Deutschland ist https://t.co/QYcl1qWVAd",positive
RT @UKIPPOOLE: Boris is OUR asset! EU told to stop interfering after Merkel ally calls for Johnson’s sacking… ,positive
"RT @PauleHasi13: @faz_donalphonso Andrew Torba, der CEO von Gab, hat vor 21 h geschrieben:",negative
Merkel can kiss my ass.,negative
https://t.co/3rQFi1V…,negative
RT @DoraBromberger: Der zur Überparteilichkeit verpflichtete Bundespräsident #Steinmeier nimmt am #TagderDeutschenEinheit alle Deutsche… ,neutral
RT @maxotte_says: #Debatte Die Reaktionen auf mein #AfD Wahlouting geben Einblick in die heutige Diskussionkultur. Hier herunterladen: http…,negative
"RT @lawyerberlin: Ich bin Westdeutscher, habe einen tollen Beruf und es geht mir persönlich sehr gut. Depressionen habe ich auch nich… ",positive
@focusonline #AfD?,negative
RT @Jonas_Hermann: An diesem Interview mit dem Störenfried vom Dienst a. k. a. Thilo Sarrazin kommt man nicht vorbei.… ,negative
@MalteKaufmann Langweilig. Dieses gegen andere Parteien und Politiker hetzen ist so abgedroschen.   #afd ermüdet,negative
"RT @drbrandner: Ihnen müsste bei Gelegenheit mal jemand den Unterschied zwischen ""Herauswollen"" und ""Hineinlassen"" erklären. #tde17 https:/…",negative
"RT @burghard_r: @welt Ich bin Westdeutscher Alt 68er habe schon gegen den Schah und Vietnam demonstriert, es ist meine Pflicht gege… ",positive
RT @DjJEM: @Norbinator2403 @ReconquistaNeu @dieLinke @peteraltmaier Passt das zum Deutschen Tag der Einheit mit dem Merkel US… ,negative
"@MartinSchulz Da rüttelt niemand dran. Aber versteht der Osten : Befreiung, Demokratie ?",negative
Braun ist Scheiße ? Versteht der Osten das ?,negative
RT @Janosch16665: Hört noch jemand was aus der Politik?  Sind mit sich selbst beschäftigt  #pflegestreik https://t.co/SCQA1a8Jgn,negative
RT @DjJEM: @Justus_Jura @BILD @hoepfner_julia https://t.co/pOujEmw7hO,negative
RT @66Freedom66: #München : Afghanen wollen Islamkritiker Töten!,negative
#Europa #AfD #Deutschland #MerkelLand #Merkel #Terror #Sicherheit… ,positive
Merkel reitet im Geiste mit. https://t.co/ZyTN6sPhlE,negative
RT @PeterCoborn: @GuyVerhofstadt You know why - Merkel blocked it when Theresa May proposed it last year.   God I wish we'd walk away!,negative
RT @marga_owski: Hätte Bock dass Martin Schulz Tatort-Kommissar wird. Ist doch auch egal jetzt.,neutral
RT @DjJEM: @Justus_Jura @BILD @hoepfner_julia https://t.co/pOujEmw7hO,negative
Hab ich heute schon gesehen. Merkel und Steinmeier waren in den Hauptrollen. https://t.co/nk4CqoVprc,neutral
RT @AlternativeNds: #BesserFuerNiedersachsen: #AfD!,negative
Unsere #LtwNds-Spitzenkandidatin @Dana_Guth_AfD setzt sich für die Landwirtschaft i… ,negative
RT @StanM3: Seehofer(CSU) of Merkel's sister party CDU says that at the very minimum 3mil refugees are expected to come this ye… ,neutral
RT @DoraBromberger: Der zur Überparteilichkeit verpflichtete Bundespräsident #Steinmeier nimmt am #TagderDeutschenEinheit alle Deutsche… ,neutral
BBCNEWS 11:47am BORIS JOHNSON SPEECH ’ .. Merkel ally says 'please sack Johnson’,negative
BORIS JOHNSON SPEECH ’. EU politician...,negative
"RT @theeuropean: Nach der Bundestagswahl ändert sich nichts: Union, FDP und Grüne wollen Masseneinwanderung ",negative
https://t.co/iV21idGDR7,negative
"RT @AfDBerlin: Typisch #Merkel: Wo Demokratie verhindert wird, gratuliert die  Zwangs-Kanzlerin.",negative
#Erdoganismus #Türkei… ,negative
RT @Qofficiel: [La citation imaginaire de @LaurentWauquiez - Épisode 2],negative
Le service de presse d'Angela Merkel confirme : Wauquiez m… ,negative
"Die Geister, die Merkel rief, wir werden sie nicht mehr los! #StopISlam #Wiedervereinigung #TagderDeutschenEinheit… https://t.co/VO6hA9oaFW",negative
@Barbara_Schnell @ThomasWalde @Guido_Markus Nicht wieder rumheulen. #Poggenburg hat diese Forderung mit Nachdruck g… https://t.co/y7YUDpWXrW,negative
RT @UbbelohdeBerlin: Rot-Rot-Grün verspricht Rente mit 37!,negative
"Oh, warten Sie... Gilt nur für ihre eigenen Mitarbeiter.",positive
#r2g #AfD,negative
https://t.co…,negative
RT @a_watch: Weil es rund um die Bundestagswahl untergegangen ist: Neue Großspenden für #CDU und #Grüne https://t.co/i5fW6w4j8h… ,neutral
RT @HuffPostUK: Angela Merkel ally tells @theresa_may to ‘sack @BorisJohnson’. Read more: https://t.co/1zB3OtWXEa https://t.co/azaAb6iRms,negative
"RT @Frank_Pasemann: Dänischer Premierminister Rasmussen gibt offen zu, dass Muslime bereits Teile des Landes beherrschen! #AfD",positive
https://t.co…,negative
RT @amuelle1: @welt Genau solche Artikel führen zu Feststellungen wie #Luegenpresse und zur Wahl der #AfD. Billiger Polulismus ohne Sinn un…,negative
RT @DjJEM: @josancanovas @SERCatalunya @policia @Reuters @AP @BBCNews @CNN @guardian @Le_Figaro @Independent @thetimes… ,negative
RT @DjJEM: @drsna28 @eckolacko @Mica4711 @merhameh @Z114Z @K_ASIM_ @neuaubing @tanertasci87 @BILD Passt das zum Deutschen Tag… ,negative
The latest Die tägliche Politische Meinung! https://t.co/SSDt60jbGk Thanks to @cducsubt @vieuxrenard @ManuelaSchwesig #nachrichten #afd,positive
RT @Katapultmagazin: Der Osten hat die #AfD in den #Bundestag gewählt? Das ist falsch! ,negative
https://t.co/TGZ0Avthss,negative
#TagderDeutschenEinheit ht…,negative
"RT @MalteKaufmann: Spalterischer Bundespräsident spricht von ""neuen Mauern"", die er durch verantwortungslose Politik mit aufgebaut hat.",negative
"RT @chmayer4: @SteinbachErika Wieviele rechtsextreme Mitglieder braucht eine Partei so ca., um rechtsextrem zu sein? Bei #AfD müs… ",neutral
@_Karnassos_ @GtzFrmming Weil in NRW ja auch mehr Menschen wohnen als in ganz Ostdeutschland :) Wusstest du nicht?… https://t.co/VImYZLdybR,positive
"@welt Erst GEZ , Rundfunk Beitrag und nun Demokratie Abgabe . Das können die sofort wieder vergessen , sobald das r… https://t.co/nXMWiCx7UE",negative
Wählt das Richtige: #AfD #Niedersachsen17,negative
und #FPOE #RadikalFeminin #DefendEuropa ,negative
#Orban #Catalonia #FreeNikolai… https://t.co/u4u9R82gsZ,negative
@AfD Damit ist die #AFD respektlos gehen über unseren  Bundespräsidenten und damit bezweifle ich Eure Demokratische Haltung!,negative
RT @Arnd_Schumacher: @heuteplus man kam nicht neugierig genug auf andere Religionen sein. Zumal wenn sie vom ausgewiesenen Demokraten Er… ,negative
RT @Naturtalent1973: @Heinrich_Krug Ja Merkel hat das System bald 1 zu 1 installiert.,negative
„Ein großes Reich bleibt nicht durch Zagen groß.“ - Tacitus ,negative
Told ya nothing good woud ever come from letting hundreds of thousands of muslims/refugees into Europe and America!… https://t.co/GmuVkwHwOf,neutral
"RT @WMuhsal: Ich bin zwar „im Westen“ geboren und aufgewachsen, aber seit 2005 in Thüringen beheimatet. Weiterlesen:… ",neutral
RT @DoraBromberger: Der zur Überparteilichkeit verpflichtete Bundespräsident #Steinmeier nimmt am #TagderDeutschenEinheit alle Deutsche… ,neutral
RT @JoanaCotar: Sollte ein #Bundespräsident nicht für alle Deutschen da sein? Erst recht am Tag der Deutschen Einheit? Beschämend! ,negative
"RT @Chat_Atkins: Nachdenken: Sachsen und Bayern - dort, wo die Union am lautesten der #AfD nachkläffte, gab es die dicksten Erfolge für die…",neutral
